func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
cg_w25_c000,mssp4-n180-d30-01,1224.432325407813,1101.5168083333324,1101.5168083333326,0.0,0.133489415,1224.298835992813,1190.7731575500004,1190.531395727001,202,193,4689,731,5550,405,623,225.0,623,225
cg_w25_c000,mssp4-n180-d30-02,805.4536630452579,1052.3001000000022,1052.3001000000022,0.0,0.127510959,805.3261520862579,784.4677748779995,784.3030320670001,138,130,2105,738,5544,412,567,176.0,567,176
cg_w25_c000,mssp4-n180-d30-03,2166.7503003207635,920.9001000000002,920.9001000000002,0.0,0.099222335,2166.6510779857635,2127.683024997999,2127.310767356001,230,218,6196,740,5502,414,657,261.0,657,261
cg_w25_c000,mssp4-n180-d30-04,1861.2143572441514,934.0001000000032,934.0001000000029,0.0,0.033913242,1861.1804440021515,1820.528920879,1820.1137955680003,282,266,6494,737,5468,411,702,306.0,702,306
cg_w25_c000,mssp4-n180-d30-05,783.5972867828041,1021.9002000000012,1021.9002000000012,0.0,0.053791843,783.5434949398041,754.5104505310002,754.3087483740001,126,118,3791,749,5407,423,567,166.0,567,166
cg_w25_c025,mssp4-n180-d10-01,3807.018460962106,2002.629439325842,3625.971736363636,0.8106054296217028,0.065675947,3806.952785015106,3804.7035449999985,3803.8722169729995,406,397,145,807,2242,481,909,618.0,909,618
cg_w25_c025,mssp4-n180-d10-02,2282.459603675677,2403.201746825398,2403.201746825398,0.0,0.052292713,2282.407310962677,2270.8802452219998,2270.64531772,148,143,1965,811,2335,485,654,200.0,654,200
cg_w25_c025,mssp4-n180-d10-03,2502.3630659027763,2169.4545779411756,2169.4545779411756,0.0,0.052817051,2502.310248851776,2489.0525683579995,2488.806207921001,133,126,2051,806,2340,480,635,184.0,635,184
cg_w25_c025,mssp4-n180-d10-04,4103.981609618028,1949.566244158002,3604.6609241047395,0.8489553432238236,0.050453698,4103.931155920029,4102.193314787999,4101.911973590001,186,178,73,808,2275,482,684,205.0,684,205
cg_w25_c025,mssp4-n180-d10-05,4593.016194399759,2390.188322199166,3136.0670080243654,0.31205854321090926,0.035215434,4592.980978965759,4591.353630765,4591.002062544999,223,214,72,812,2274,486,727,316.0,727,316
cg_w25_c025,mssp4-n180-d15-01,4182.543509509747,1460.9000999999994,2596.0909499298677,0.7770489234204782,0.122746494,4182.420763015747,4177.947159119999,4177.453288412001,319,309,348,799,3005,473,809,460.0,809,460
cg_w25_c025,mssp4-n180-d15-02,2858.6747464939153,1587.7001,1587.7001,0.0,0.062192659,2858.612553834915,2831.787468688999,2831.4098288729992,248,238,3319,803,3134,477,741,285.0,741,285
cg_w25_c025,mssp4-n180-d15-03,3810.7269815841933,1337.9001000000003,1747.313350827682,0.30601182467037824,0.021536533,3810.7054450511932,3765.824171550001,3765.128914547998,407,396,7133,800,3115,474,898,487.0,898,487
cg_w25_c025,mssp4-n180-d15-04,3288.095727670214,1489.0001000000009,1489.0001000000009,0.0,0.042166698,3288.0535609722137,3264.661827309999,3264.2297020300016,269,260,2787,804,3131,478,764,311.0,764,311
cg_w25_c025,mssp4-n180-d15-05,3771.0094414130476,1409.8002500000011,2793.7176824930316,0.9816407909510793,0.030504264,3770.978937149048,3767.8104996959983,3767.3811181690003,282,273,306,801,3106,475,774,308.0,774,308
cg_w25_c025,mssp4-n180-d20-01,2664.887986160831,1202.2001000000002,1202.211519478174,9.498816522990312e-6,0.085844256,2664.802141904831,2628.9547605279995,2628.5706818209987,255,245,5071,787,3841,461,732,370.0,732,370
cg_w25_c025,mssp4-n180-d20-02,2222.8621674690658,1531.4001000000003,1531.4001000000003,0.0,0.067206255,2222.7949612140656,2203.495774159,2203.186142638001,210,200,1986,777,3968,451,674,225.0,674,225
