func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
cg3_l20_w50_c400,mssp3-n100-d20-01,13.324228800486084,1016.3000999999999,1016.3000999999999,0.0,0.064007796,13.260221004486084,12.639410534000001,12.455522753999997,51,48,29,1390,2023,837,969,172.0,941,123
cg3_l20_w50_c400,mssp3-n100-d20-02,39.76168405333948,1210.6002000000026,1210.6002000000026,0.0,0.016805046,39.74487900733948,38.71779607200003,37.834644879999985,161,152,92,1402,1975,959,1317,1056.0,1186,344
cg3_l20_w50_c400,mssp3-n100-d20-03,20.46023321932654,932.7001000000081,932.7001000000081,0.0,0.041839369,20.418393850326538,19.549292111999996,19.201330417999998,94,87,114,1380,1931,868,1075,549.0,1010,208
cg3_l20_w50_c400,mssp3-n100-d20-04,17.52386321571936,1003.1001000000006,1003.1001000000006,0.0,0.080923219,17.44293999671936,16.579198539,16.293013408999997,73,68,65,1384,1926,855,1026,313.0,977,176
cg3_l20_w50_c400,mssp3-n100-d20-05,22.81835071998511,1061.3001000000004,1061.3001000000004,0.0,0.020251679,22.798099040985107,21.774605057000002,21.402220281000005,78,74,117,1398,2006,877,1071,326.0,1013,172
cg3_l20_w50_c400,mssp3-n100-d30-01,9.81015332211145,664.2001000000001,664.2001000000001,0.0,0.077686386,9.73246693611145,8.865969392,8.731801157,42,35,169,1324,2432,765,865,119.0,850,94
cg3_l20_w50_c400,mssp3-n100-d30-02,12.270644311112793,949.4000999999997,949.4000999999997,0.0,0.015186433,12.255457878112793,11.634595414000001,11.389362779000002,52,49,23,1339,2408,791,934,286.0,902,187
cg3_l20_w50_c400,mssp3-n100-d30-03,17.774925554251464,751.8002000000005,751.8002000000005,0.0,0.019242609,17.755682945251465,16.793980256000005,16.561912707,73,68,202,1322,2419,784,941,185.0,902,128
cg3_l20_w50_c400,mssp3-n100-d30-04,37.064036625231815,991.5001250000007,991.5001250000007,0.0,0.017371672,37.04666495323181,35.97445168000001,35.422961804,127,116,96,1315,2420,831,1093,453.0,1008,220
cg3_l20_w50_c400,mssp3-n100-d30-05,20.66088497352173,634.4001999999998,634.4001999999998,0.0,0.06397402,20.59691095352173,19.430212812000008,19.142690654999996,87,76,194,1330,2428,804,991,261.0,935,137
cg3_l20_w50_c400,mssp3-n120-d10-01,82.54928312343213,2236.7751549999984,2236.7751549999984,0.0,0.063732243,82.48555088043213,81.42816010299993,80.79126212199998,129,123,58,1486,1782,991,1297,677.0,1193,330
cg3_l20_w50_c400,mssp3-n120-d10-02,65.965372046771,1767.5683454545454,1767.5683454545456,0.0,0.087367019,65.878005027771,64.74781232399998,64.297858466,106,99,54,1479,1777,960,1198,354.0,1121,190
cg3_l20_w50_c400,mssp3-n120-d10-03,19.229822496976805,1638.5001000000007,1638.5001000000007,0.0,0.016498427,19.213324069976807,18.587231965,18.175670993,82,79,5,1502,1820,957,1176,625.0,1113,306
cg3_l20_w50_c400,mssp3-n120-d10-04,159.3640749002085,1711.4001999999996,1711.4001999999996,0.0,0.014023974,159.3500509262085,157.53982102499992,155.47250469999997,336,324,125,1478,1759,1228,1999,3029.0,1667,791
cg3_l20_w50_c400,mssp3-n120-d10-05,78.37008466897169,1764.2130930555527,1764.2130930555527,0.0,0.016738798,78.35334587097168,77.56155465599998,77.12575961799998,91,87,25,1486,1724,943,1153,283.0,1093,186
cg3_l20_w50_c400,mssp3-n120-d15-01,100.83324549025672,1431.050181818181,1431.050181818181,0.0,0.063505624,100.76973986625671,99.25569728600007,98.29675059900002,180,171,177,1467,2100,1059,1461,1216.0,1302,370
cg3_l20_w50_c400,mssp3-n120-d15-02,83.1855351720907,1554.400100000003,1554.400100000003,0.0,0.025357226,83.1601779460907,81.68081381800003,80.74882724800001,166,159,72,1475,2145,1009,1391,1121.0,1239,407
cg3_l20_w50_c400,mssp3-n120-d15-03,57.404573511298096,1375.2834833333327,1375.2834833333327,0.0,0.021287512,57.383285999298096,55.76529758999999,55.30148733700002,95,89,103,1460,2144,912,1111,333.0,1056,187
cg3_l20_w50_c400,mssp3-n120-d15-04,73.19522144338318,1607.33866346154,1607.33866346154,0.0,0.014769335,73.18045210838318,71.39903761200001,70.56031945800001,158,150,202,1480,2121,992,1320,431.0,1203,243
cg3_l20_w50_c400,mssp3-n120-d15-05,164.79159702063953,1668.600154545456,1668.600154545456,0.0,0.034109962,164.75748705863953,162.25351187400017,161.08968385199992,221,210,352,1444,2117,1037,1495,811.0,1315,353
cg3_l20_w50_c400,mssp3-n120-d20-01,71.34102841207934,1357.2000999999996,1357.2000999999996,0.0,0.068765362,71.27226305007935,69.85126354500001,69.33708277099998,102,97,187,1451,2406,924,1173,405.0,1091,232
cg3_l20_w50_c400,mssp3-n120-d20-02,43.063138089230954,1168.5001000000007,1168.5001000000007,0.0,0.01689919,43.04623889923096,41.85566622400001,41.37208113900001,92,89,104,1457,2451,905,1108,281.0,1053,177
cg3_l20_w50_c400,mssp3-n120-d20-03,26.774583872278566,999.0001000000002,999.0001000000002,0.0,0.018502768,26.756081104278564,25.050303521999997,24.786471846000005,57,50,194,1434,2462,844,972,150.0,946,115
cg3_l20_w50_c400,mssp3-n120-d20-04,59.410154013593626,1263.233516666669,1263.233516666669,0.0,0.015953927,59.39420008659363,57.15703311000001,56.82515654399998,86,80,344,1450,2421,894,1078,238.0,1026,158
cg3_l20_w50_c400,mssp3-n120-d20-05,40.83745063335694,1267.3876374999977,1267.3876374999977,0.0,0.018298755,40.819151878356934,39.305521666,38.912363967,76,71,166,1447,2412,890,1064,186.0,1014,129
cg3_l20_w50_c400,mssp3-n120-d30-01,21.679884844894655,965.9002000000005,965.9002000000005,0.0,0.116618806,21.563266038894653,20.366041622,20.199103763000004,50,45,161,1371,3086,793,925,773.0,885,144
cg3_l20_w50_c400,mssp3-n120-d30-02,37.92497246720544,926.0001375000014,926.0310536082482,3.3386721010873044e-5,0.018686466,37.906286001205444,35.761343546,35.28867654300001,83,76,301,1363,3052,796,976,220.0,924,135
cg3_l20_w50_c400,mssp3-n120-d30-03,56.33979961617224,794.4001000000002,794.4001000000002,0.0,0.022613499,56.31718611717224,54.249164017999995,53.714203516,110,102,389,1369,3110,837,1080,337.0,997,180
cg3_l20_w50_c400,mssp3-n120-d30-04,20.497746461468385,727.7001000000001,727.7001000000001,0.0,0.020346397,20.477400064468384,18.605064005999996,18.480654361000006,35,32,410,1403,3114,807,909,113.0,889,87
cg3_l20_w50_c400,mssp3-n120-d30-05,19.91733274883435,727.4001000000005,727.4001000000005,0.0,0.021689753,19.89564299583435,18.384634463,18.13626457,37,35,197,1399,3091,802,906,114.0,887,88
cg3_l20_w50_c400,mssp3-n140-d10-01,485.8453865399534,2171.934675000002,2171.934675000002,0.0,0.064786469,485.78060007095337,478.8043782490001,476.7582466019997,302,295,1051,1544,2016,1214,1875,1434.0,1595,533
cg3_l20_w50_c400,mssp3-n140-d10-02,763.7875917635613,2018.1000999999997,2018.1000999999997,0.0,0.017221757,763.7703700065613,761.6334210920006,759.9861464999998,267,262,94,1542,2085,1178,1800,2116.0,1527,661
cg3_l20_w50_c400,mssp3-n140-d10-03,294.41425533653086,2331.25664281376,2331.25664281376,0.0,0.058315233,294.3559401035309,293.1667999409999,292.3875188409999,147,141,51,1542,2014,990,1279,372.0,1190,227
cg3_l20_w50_c400,mssp3-n140-d10-04,1119.6002259727745,1874.6942929411719,1874.6942929411719,0.0,0.021297979,1119.5789279937744,1116.8341577330004,1114.7606564840003,319,308,296,1532,2110,1165,1822,1663.0,1581,834
cg3_l20_w50_c400,mssp3-n140-d10-05,365.95006108653405,1961.3001000000013,1961.3001000000013,0.0,0.023621086,365.92644000053406,363.70446196299997,361.745873501,303,299,102,1525,2079,1207,1937,13531.0,1646,2892
cg3_l20_w50_c400,mssp3-n140-d15-01,170.69997906666418,1420.0001000000007,1420.0001000000007,0.0,0.066637039,170.63334202766418,167.667622237,166.92712976000004,138,132,367,1516,2598,993,1328,1231.0,1213,531
cg3_l20_w50_c400,mssp3-n140-d15-02,386.8699477697327,1823.3140277777773,1823.3140277777773,0.0,0.0171927,386.85275506973267,382.7176207199999,380.643152948,307,298,662,1523,2548,1196,1880,5263.0,1596,1455
cg3_l20_w50_c400,mssp3-n140-d15-03,395.2952095578275,1356.2001999999984,1356.2001999999984,0.0,0.020162494,395.2750470638275,391.33767665599987,390.3912039599999,176,165,567,1510,2597,999,1340,453.0,1218,238
cg3_l20_w50_c400,mssp3-n140-d15-04,368.1287367742079,1565.7002000000011,1565.7002000000011,0.0,0.019782583,368.1089541912079,364.88322536500004,363.6648498880002,213,205,288,1531,2589,1116,1603,1030.0,1398,402
cg3_l20_w50_c400,mssp3-n140-d15-05,343.3830015565815,1495.522383333333,1495.522383333333,0.0,0.019938698,343.36306285858154,339.1480188289999,337.93881814800005,212,205,606,1513,2563,1065,1533,2480.0,1345,735
cg3_l20_w50_c400,mssp3-n140-d20-01,227.37407766635778,1375.0722769696972,1375.0722769696972,0.0,0.083796609,227.2902810573578,223.944359021,223.07327946499996,174,164,530,1489,2993,965,1305,554.0,1186,270
cg3_l20_w50_c400,mssp3-n140-d20-02,315.74426755242234,1193.5002000000013,1193.5002000000013,0.0,0.024467557,315.71979999542236,301.1188675770001,299.8307424919999,220,212,2415,1487,3003,1023,1476,708.0,1307,342
cg3_l20_w50_c400,mssp3-n140-d20-03,343.75863886271486,1113.9001,1113.9001,0.0,0.02051783,343.73812103271484,325.6473073889999,324.51163899500006,200,191,3865,1495,3003,987,1365,488.0,1235,281
cg3_l20_w50_c400,mssp3-n140-d20-04,341.3078912811421,1168.5751250000012,1168.5751250000012,0.0,0.030571373,341.2773199081421,337.36602818800014,336.06209238900004,247,238,601,1474,3074,1057,1554,1176.0,1364,409
cg3_l20_w50_c400,mssp3-n140-d20-05,180.63958571810463,1110.7001499999994,1110.7001499999994,0.0,0.029667839,180.60991787910461,173.13450389200005,172.36436258300003,148,142,1537,1498,3036,991,1326,1063.0,1211,494
cg3_l20_w50_c400,mssp3-n140-d30-01,46.1731611939353,602.0001000000004,602.0001000000004,0.0,0.108321354,46.0648398399353,37.42699379399999,37.30345955600001,35,28,1198,1448,3864,814,906,97.0,890,78
cg3_l20_w50_c400,mssp3-n140-d30-02,75.35470068984839,744.0001000000027,744.0001000000027,0.0,0.036879664,75.31782102584839,71.96041762200001,71.58368002,51,48,484,1466,3911,842,972,178.0,943,111
cg3_l20_w50_c400,mssp3-n140-d30-03,136.65300589098888,958.3001000000041,958.3001000000041,0.0,0.025732093,136.6272737979889,131.97193889199997,131.347831127,123,116,941,1450,3937,885,1145,610.0,1063,310
cg3_l20_w50_c400,mssp3-n140-d30-04,68.54870228522681,1009.4001000000002,1009.4001000000002,0.0,0.026296184,68.5224061012268,65.42399863400003,65.16215555400001,64,59,524,1446,3969,828,971,176.0,942,128
cg3_l20_w50_c400,mssp3-n140-d30-05,109.24731691504907,1020.3001000000004,1020.3001000000004,0.0,0.032280046,109.21503686904907,106.160547116,105.73991066700002,95,90,342,1452,3934,880,1102,330.0,1025,178
cg3_l20_w50_c400,mssp3-n160-d10-01,2026.3678234542676,2293.100100000001,2293.100100000001,0.0,0.072795483,2026.2950279712677,2022.4014045710003,2019.5144308710003,372,362,225,1582,2395,1279,2078,5690.0,1742,1275
cg3_l20_w50_c400,mssp3-n160-d10-02,3831.0799301534644,1979.1011000000044,2342.548962546256,0.18364289855947774,0.019159165,3831.0607709884644,3823.4878330709985,3819.462501915,548,541,497,1589,2467,1299,2331,42404.0,2013,10522
cg3_l20_w50_c400,mssp3-n160-d10-03,2777.8390776543242,2336.4267548076955,2336.4267548076955,0.0,0.020054522,2777.819023132324,2773.003392023,2771.1139363849998,300,293,395,1572,2353,1212,1840,1332.0,1575,418
cg3_l20_w50_c400,mssp3-n160-d10-04,842.0268622259862,2189.4297944444456,2189.4297944444456,0.0,0.023695312,842.0031669139862,838.7846600149998,837.9345667839996,163,157,253,1577,2433,1001,1305,388.0,1221,271
cg3_l20_w50_c400,mssp3-n160-d10-05,2732.4071629713044,2336.3964832775973,2336.3964832775973,0.0,0.019814081,2732.3873488903046,2726.8213730790008,2725.2340509790006,273,263,704,1569,2442,1139,1714,16187.0,1496,2864
cg3_l20_w50_c400,mssp3-n160-d15-01,978.1982743644031,1460.8001,1460.8001,0.0,0.069006195,978.1292681694031,966.0342583440002,964.3210386279993,293,282,1284,1543,3031,1103,1686,1126.0,1465,522
cg3_l20_w50_c400,mssp3-n160-d15-02,366.16403637367654,1413.1001,1413.1001,0.0,0.031243424,366.1327929496765,359.8453892039999,359.293942777,99,94,700,1551,3010,958,1194,663.0,1121,324
cg3_l20_w50_c400,mssp3-n160-d15-03,2563.042244264253,1574.6002000000008,1574.6002000000008,0.0,0.022037336,2563.020206928253,2536.7316908129997,2534.5393664289986,332,322,3133,1548,3006,1191,1891,1888.0,1618,641
cg3_l20_w50_c400,mssp3-n160-d15-04,2491.84184326213,1513.0238796208505,1513.0238796208505,0.0,0.024049416,2491.8177938461304,2461.158555915,2458.424403363999,404,396,4225,1570,3005,1280,2092,1530.0,1755,597
cg3_l20_w50_c400,mssp3-n160-d15-05,842.0558882495325,1572.0002000000027,1572.0002000000027,0.0,0.03286226,842.0230259895325,835.090752125,834.28929878,154,148,954,1582,3055,1024,1368,12906.0,1253,2180
cg3_l20_w50_c400,mssp3-n160-d20-01,649.1078416058323,1249.0002,1249.0002,0.0,0.075677509,649.0321640968323,640.8643545010003,639.8074966779998,181,174,1346,1557,3578,1022,1405,729.0,1257,313
cg3_l20_w50_c400,mssp3-n160-d20-02,927.2576088060745,1194.7000999999996,1194.7000999999996,0.0,0.041072761,927.2165360450745,907.7981459299998,907.110114002,131,126,3017,1535,3633,961,1244,459.0,1146,232
cg3_l20_w50_c400,mssp3-n160-d20-03,493.13783278935483,1490.4002000000003,1490.4002000000003,0.0,0.02590981,493.11192297935486,487.767276054,487.0994676599999,123,116,625,1544,3596,954,1217,474.0,1129,213
cg3_l20_w50_c400,mssp3-n160-d20-04,471.1682508842678,1243.4001500000004,1243.4001500000004,0.0,0.025784816,471.1424660682678,461.65602543299997,460.81854647000006,149,142,1273,1547,3584,992,1328,1815.0,1202,544
cg3_l20_w50_c400,mssp3-n160-d20-05,1044.869582491719,1184.2001,1184.2001,0.0,0.025815564,1044.8437669277191,1015.8761574240003,1014.1723713169995,315,302,4849,1523,3635,1093,1735,1539.0,1492,680
cg3_l20_w50_c400,mssp3-n160-d30-01,344.86176376034854,791.5001000000004,791.5001000000004,0.0,0.113496825,344.7482669353485,324.14461141499993,323.694229707,98,89,2642,1503,4806,872,1066,208.0,1009,142
cg3_l20_w50_c400,mssp3-n160-d30-02,129.67456152524525,905.7001,905.7001,0.0,0.030799652,129.64376187324524,124.69223680200002,124.16147350499996,75,72,583,1494,4859,856,1033,222.0,983,144
cg3_l20_w50_c400,mssp3-n160-d30-03,225.70211732711573,859.8000999999999,859.8539727896705,6.265734287603542e-5,0.033926371,225.66819095611572,201.33934433600004,200.60606602899992,129,117,4056,1500,4887,911,1172,433.0,1079,179
cg3_l20_w50_c400,mssp3-n160-d30-04,267.99400794955886,677.9000999999998,677.9001,0.0,0.033728008,267.96027994155884,248.91920271000006,248.371851213,109,96,2856,1489,4932,874,1089,261.0,1021,157
cg3_l20_w50_c400,mssp3-n160-d30-05,239.02430882642628,864.900099999983,864.900099999983,0.0,0.032192852,238.99211597442627,220.735424951,220.33604174100003,76,69,2643,1497,4799,840,993,174.0,959,128
cg4_l20_w00_c200,mssp3-n100-d10-01,30.99998715781189,1781.8573142857126,1781.8573142857126,0.0,0.09545401,30.90453314781189,30.436685083000008,30.32248519600001,171,161,76,384,618,62,381,465.0,241,224
cg4_l20_w00_c200,mssp3-n100-d10-02,40.029529501632325,1823.2251708333342,1823.2251708333347,0.0,0.038468291,39.991061210632324,39.35184420500002,39.191946732,201,190,189,384,614,82,522,1897.0,334,966
cg4_l20_w00_c200,mssp3-n100-d10-03,48.14486611564624,1769.935456115108,1769.935456115108,0.0,0.004846222,48.14001989364624,47.50130979400001,47.332053638000005,213,201,170,384,625,78,493,1296.0,312,493
cg4_l20_w00_c200,mssp3-n100-d10-04,16.697609514298705,1813.223164342311,1813.223164342311,0.0,0.040023655,16.657585859298706,16.378800439,16.318543962999996,112,103,44,384,598,44,237,299.0,155,168
cg4_l20_w00_c200,mssp3-n100-d10-05,68.3965144665514,2008.8856513966475,2008.8856513966475,0.0,0.020583442,68.37593102455139,67.29920975200002,66.818785602,352,341,218,384,603,121,857,2032.0,550,1070
cg4_l20_w00_c200,mssp3-n100-d15-01,32.10404585205554,1567.6502500000006,1567.6502500000006,0.0,0.054867967,32.04917788505554,31.576970280999987,31.495014525999995,135,125,54,384,862,50,317,1121.0,201,398
cg4_l20_w00_c200,mssp3-n100-d15-02,17.106246324937622,1368.8001000000004,1368.8001000000002,0.0,0.027973267,17.078273057937622,16.791986717000004,16.760043965999998,80,74,23,384,858,26,164,177.0,101,83
cg4_l20_w00_c200,mssp3-n100-d15-03,20.647804482436644,1446.7820181818179,1446.7820181818179,0.0,0.016028388,20.631776094436646,20.322006585,20.276400631999994,101,92,31,384,866,31,200,181.0,128,105
cg4_l20_w00_c200,mssp3-n100-d15-04,49.06298675370642,1443.6568533333325,1443.6568533333325,0.0,0.022703789,49.04028296470642,48.07190727399998,47.94331656300002,202,190,458,384,906,59,397,554.0,256,208
cg4_l20_w00_c200,mssp3-n100-d15-05,36.7043233263147,1175.2000999999984,1175.2000999999984,0.0,0.04015926,36.6641640663147,36.08454227000001,36.029578485,107,99,33,384,882,36,217,300.0,137,147
cg4_l20_w00_c200,mssp3-n100-d20-01,8.217697139995362,1016.3001,1016.3001,0.0,0.066829201,8.150867938995361,7.879179360000002,7.8700905320000025,35,31,21,384,1167,11,73,81.0,43,47
cg4_l20_w00_c200,mssp3-n100-d20-02,43.127029766163695,1210.6001999999999,1210.6001999999999,0.0,0.026994814,43.100034952163696,42.54089577199999,42.43076390400002,179,165,139,384,1105,70,424,2137.0,262,601
cg4_l20_w00_c200,mssp3-n100-d20-03,16.793247364420655,932.7001000000005,932.7001000000005,0.0,0.011799477,16.781447887420654,16.457740735999995,16.430520951000002,70,64,43,384,1084,23,143,205.0,87,73
cg4_l20_w00_c200,mssp3-n100-d20-04,11.915930892366088,1003.1001000000006,1003.1001000000006,0.0,0.009624864,11.906306028366089,11.508101861000002,11.490262407,50,45,38,384,1076,17,104,183.0,62,74
cg4_l20_w00_c200,mssp3-n100-d20-05,27.137151005037232,1061.3000999999997,1061.3000999999997,0.0,0.006422045,27.13072896003723,26.668577410999983,26.618541541000003,110,97,124,384,1142,45,260,414.0,152,156
cg4_l20_w00_c200,mssp3-n100-d30-01,34.03744615549085,664.2001,664.2001,0.0,0.113858118,33.923588037490845,32.928942466,32.902877667,76,65,443,384,1642,24,139,249.0,87,65
cg4_l20_w00_c200,mssp3-n100-d30-02,15.038894063999145,949.4001000000005,949.4001000000004,0.0,0.008070118,15.030823945999146,14.683349474000002,14.662079279999997,59,53,17,384,1603,23,130,308.0,82,93
cg4_l20_w00_c200,mssp3-n100-d30-03,36.907535860705444,751.800200000001,751.800200000001,0.0,0.008085797,36.899450063705444,36.231865424999995,36.18688446,98,90,215,384,1631,29,193,213.0,119,104
cg4_l20_w00_c200,mssp3-n100-d30-04,40.874095154553586,991.5001249999991,991.5466793304222,4.695342869783079e-5,0.019669009,40.85442614555359,40.26764617699999,40.203971867,128,115,118,384,1638,41,266,475.0,155,119
cg4_l20_w00_c200,mssp3-n100-d30-05,24.98327986569153,634.4002000000014,634.4002000000014,0.0,0.017944735,24.96533513069153,24.268492068000008,24.239201025999996,82,73,203,384,1632,25,153,184.0,96,73
cg4_l20_w00_c200,mssp3-n120-d10-01,89.67078696833826,2236.7751549999994,2236.7751549999994,0.0,0.070210806,89.60057616233826,89.06333080199998,88.92729704199999,129,121,48,420,866,47,279,310.0,185,174
cg4_l20_w00_c200,mssp3-n120-d10-02,55.01414052663977,1767.5683454545474,1767.5683454545476,0.0,0.005136649,55.00900387763977,54.560788955000014,54.49189919099998,105,100,53,420,868,41,247,308.0,156,169
cg4_l20_w00_c200,mssp3-n120-d10-03,23.896401967831785,1638.5000999999997,1638.5000999999997,0.0,0.029380884,23.867021083831787,23.493521394000002,23.426058394999995,108,103,7,420,888,46,301,2922.0,189,890
cg4_l20_w00_c200,mssp3-n120-d10-04,108.01706105824584,1711.4002000000014,1711.4002000000014,0.0,0.016968075,108.00009298324585,107.15957512,106.66230398299996,309,299,93,420,851,109,743,13934.0,469,2643
cg4_l20_w00_c200,mssp3-n120-d10-05,264.6882398455819,1764.2130930555572,1764.2130930555572,0.0,0.021143946,264.6670958995819,263.7478859030001,263.400236083,279,268,71,420,808,99,708,1388.0,426,551
cg4_l20_w00_c200,mssp3-n120-d15-01,102.17513832221778,1431.0501818181824,1431.0501818181824,0.0,0.095573274,102.07956504821777,101.232566368,101.11510030699998,141,133,120,420,1203,44,284,363.0,190,204
cg4_l20_w00_c200,mssp3-n120-d15-02,64.51495081375184,1554.4000999999998,1554.4000999999998,0.0,0.028477015,64.48647379875183,63.83215541499999,63.70809775499996,139,132,61,420,1240,64,364,982.0,217,278
cg4_l20_w00_c200,mssp3-n120-d15-03,103.46239258556909,1375.283483333333,1375.283483333333,0.0,0.022390621,103.44000196456909,102.25736901100002,101.99417960900004,166,154,350,420,1254,65,399,557.0,233,225
cg4_l20_w00_c200,mssp3-n120-d15-04,87.52518123486767,1607.3386634615385,1607.3386634615385,0.0,0.023078383,87.50210285186768,86.366620155,86.23291215399998,156,147,336,420,1210,46,312,345.0,199,184
cg4_l20_w00_c200,mssp3-n120-d15-05,135.54469622929713,1668.6001545454562,1668.6001545454562,0.0,0.007321256,135.53737497329712,134.42496309300003,134.253525489,184,173,259,420,1243,55,375,529.0,245,256
cg4_l20_w00_c200,mssp3-n120-d20-01,76.3081077463617,1357.2001,1357.2001,0.0,0.071682585,76.2364251613617,75.40195718099999,75.33179476000001,128,119,168,420,1525,46,282,330.0,175,178
cg4_l20_w00_c200,mssp3-n120-d20-02,100.37852065571887,1168.5001000000002,1168.5001000000002,0.0,0.006973672,100.37154698371887,99.57565410699999,99.47330685199998,166,156,119,420,1564,58,355,811.0,228,347
cg4_l20_w00_c200,mssp3-n120-d20-03,191.2829892748213,999.0001,999.0001,0.0,0.008535158,191.2744541168213,189.95813956699996,189.74523833800004,173,159,373,420,1598,54,349,369.0,221,184
cg4_l20_w00_c200,mssp3-n120-d20-04,174.7240507182605,1263.2335166666678,1263.2335166666678,0.0,0.007948595,174.7161021232605,173.19993517700004,172.949413493,236,220,585,420,1541,77,484,755.0,307,342
cg4_l20_w00_c200,mssp3-n120-d20-05,57.07889255244556,1267.3876375000007,1267.3876375000007,0.0,0.007963502,57.07092905044556,56.12483067699999,56.090945874000006,78,72,178,420,1535,23,146,145.0,97,82
cg4_l20_w00_c200,mssp3-n120-d30-01,35.904974302236326,965.9002000000003,965.9002000000003,0.0,0.071459135,35.83351516723633,35.019947086999984,34.996411792,62,52,97,420,2285,17,118,187.0,72,95
cg4_l20_w00_c200,mssp3-n120-d30-02,79.60342331789673,926.0001375000004,926.0001375000002,0.0,0.03214713,79.57127618789673,78.063777091,77.99881035299998,124,113,528,420,2258,41,255,297.0,159,135
cg4_l20_w00_c200,mssp3-n120-d30-03,53.0634269075968,794.4001000000001,794.4001000000001,0.0,0.034273799,53.0291531085968,51.73297285199999,51.68153407700003,103,95,420,420,2311,35,220,520.0,138,136
cg4_l20_w00_c200,mssp3-n120-d30-04,123.28518306971753,727.7001,727.7001,0.0,0.014752028,123.27043104171753,121.62667762,121.44043931499996,136,126,574,420,2281,45,289,440.0,179,150
cg4_l20_w00_c200,mssp3-n120-d30-05,110.51830176566662,727.4001000000001,727.4001,0.0,0.012369673,110.50593209266663,108.846043389,108.792805417,111,96,645,420,2262,34,213,239.0,129,99
cg4_l20_w00_c200,mssp3-n140-d10-01,437.1622409910443,2171.9346750000022,2171.9346750000022,0.0,0.110571155,437.0516698360443,434.03396580400005,433.76198667799974,267,258,917,456,1078,82,542,653.0,358,356
cg4_l20_w00_c200,mssp3-n140-d10-02,881.1181293791611,2018.1001,2018.1001,0.0,0.017419464,881.1007099151611,879.8871838599997,879.2096774919999,402,389,137,456,1149,142,953,2554.0,607,1272
cg4_l20_w00_c200,mssp3-n140-d10-03,520.9174513018236,2331.2566428137657,2331.2566428137657,0.0,0.008470217,520.9089810848236,519.691468369,519.4267562949998,274,259,143,456,1078,83,546,821.0,371,431
cg4_l20_w00_c200,mssp3-n140-d10-04,465.16843221883863,1874.6942929411778,1874.694292941178,0.0,0.006987078,465.1614451408386,463.8309485400002,463.7521304630002,134,127,373,456,1184,35,238,242.0,165,150
cg4_l20_w00_c200,mssp3-n140-d10-05,328.838364304402,1961.3001000000013,1961.3001000000013,0.0,0.027445258,328.810919046402,327.92490204500007,327.79264994600004,178,173,124,456,1160,57,377,577.0,250,297
cg4_l20_w00_c200,mssp3-n140-d15-01,325.4560024274324,1420.0001,1420.0001,0.0,0.058778478,325.3972239494324,323.17376328399996,323.010316405,208,196,533,456,1688,79,491,1615.0,308,639
cg4_l20_w00_c200,mssp3-n140-d15-02,379.93973691131237,1823.314027777778,1823.314027777778,0.0,0.007756063,379.9319808483124,377.6392086569999,377.3091741149999,323,310,487,456,1631,100,688,1491.0,456,686
cg4_l20_w00_c200,mssp3-n140-d15-03,678.3288172400178,1356.2002000000032,1356.2002000000034,0.0,0.009105078,678.3197121620178,675.4961738360003,675.3824075340002,162,152,794,456,1693,48,312,314.0,203,190
cg4_l20_w00_c200,mssp3-n140-d15-04,431.81737208192857,1565.7002000000011,1565.7002000000011,0.0,0.010065077,431.8073070049286,429.91462570600027,429.5606255949999,311,299,380,456,1663,116,754,3005.0,458,1262
cg4_l20_w00_c200,mssp3-n140-d15-05,184.01053037471215,1495.5223833333334,1495.5223833333334,0.0,0.009797476,184.00073289871216,182.35536191100005,182.29324389800001,113,102,317,456,1656,31,213,208.0,135,116
cg4_l20_w00_c200,mssp3-n140-d20-01,189.2319253096023,1375.0722769696956,1375.0722769696956,0.0,0.107120336,189.1248049736023,187.076186372,186.99748435100003,136,128,448,456,2110,48,294,550.0,184,270
cg4_l20_w00_c200,mssp3-n140-d20-02,541.6344761432002,1193.5002000000022,1193.5002000000022,0.0,0.009825188,541.6246509552002,537.5671638190001,537.4236859980002,205,190,1197,456,2121,59,402,472.0,256,244
cg4_l20_w00_c200,mssp3-n140-d20-03,447.53942726349925,1113.9001000000003,1113.9001000000003,0.0,0.011751158,447.52767610549927,438.77874299100006,438.6572206959999,179,170,2276,456,2114,54,344,410.0,234,209
cg4_l20_w00_c200,mssp3-n140-d20-04,237.19474033754395,1168.575125,1168.575125,0.0,0.01253323,237.18220710754395,235.1482657160001,235.07926956799997,126,116,411,456,2206,36,240,657.0,159,222
cg4_l20_w00_c200,mssp3-n140-d20-05,319.2937547598079,1110.70015,1110.70015,0.0,0.010928813,319.28282594680786,312.59150770000014,312.4475337340001,194,184,2477,456,2144,63,408,1039.0,260,498
cg4_l20_w00_c200,mssp3-n140-d30-01,458.9272254706569,602.0001000000003,602.0001000000003,0.0,0.063997388,458.86322808265686,454.8266416830001,454.7841474529999,94,85,1378,456,3022,28,175,161.0,114,91
cg4_l20_w00_c200,mssp3-n140-d30-02,287.1230059512255,744.0001000000002,744.0001000000002,0.0,0.014215792,287.10879015922546,283.5468006499999,283.38152593700005,112,103,900,456,3051,30,207,245.0,133,113
